Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
333, 0.8, , 10, 0.16339591145515442, nan
334, 0.8, , 10, 0.16339591145515442, nan
335, 0.8, , 10, 0.16339591145515442, nan
336, 0.8, , 10, 0.16339591145515442, nan
337, 0.8, , 10, 0.16339591145515442, nan
338, 0.8, , 10, 0.16339591145515442, nan
339, 0.8, , 10, 0.16339591145515442, nan
340, 0.8, , 10, 0.16339591145515442, nan
341, 0.8, , 10, 0.16339591145515442, nan
342, 0.8, , 10, 0.16339591145515442, nan
343, 0.8, , 10, 0.16339591145515442, nan
344, 0.8, , 10, 0.16339591145515442, nan
345, 0.8, , 10, 0.16339591145515442, nan
346, 0.8, , 10, 0.16339591145515442, nan
347, 0.8, , 10, 0.16339591145515442, nan
348, 0.8, , 10, 0.16339591145515442, nan
349, 0.8, , 10, 0.16339591145515442, nan
350, 0.8, , 10, 0.16339591145515442, nan
351, 0.8, , 10, 0.16339591145515442, nan
352, 0.8, , 10, 0.16339591145515442, nan
353, 0.8, , 10, 0.16339591145515442, nan
354, 0.8, , 10, 0.16339591145515442, nan
355, 0.8, , 10, 0.16339591145515442, nan
356, 0.8, , 10, 0.16339591145515442, nan
357, 0.8, , 10, 0.16339591145515442, nan
358, 0.8, , 10, 0.16339591145515442, nan
359, 0.8, , 10, 0.16339591145515442, nan
360, 0.8, , 10, 0.16339591145515442, nan
361, 0.6, , 10, 0.15998293459415436, 0.03071726416158188
362, 0.6, , 10, 0.15486347675323486, nan
363, 0.6, , 10, 0.15784983336925507, nan
364, 0.6, , 10, 0.1574232131242752, nan
365, 0.6, , 10, 0.1616894155740738, nan
366, 0.6, , 10, 0.1595563143491745, nan
367, 0.6, , 10, 0.1574232131242752, nan
368, 0.6, , 10, 0.16296927630901337, nan
369, 0.6, , 10, 0.15486347675323486, nan
370, 0.6, , 10, 0.15998293459415436, nan
371, 0.6, , 10, 0.16296927630901337, nan
372, 0.6, , 10, 0.16040955483913422, nan
373, 0.6, , 10, 0.16040955483913422, nan
374, 0.6, , 10, 0.16638225317001343, nan
375, 0.6, , 10, 0.16382253170013428, nan
376, 0.6, , 10, 0.16339591145515442, nan
377, 0.6, , 10, 0.1595563143491745, nan
378, 0.6, , 10, 0.1574232131242752, nan
379, 0.6, , 10, 0.16083617508411407, nan
380, 0.6, , 10, 0.1595563143491745, nan
381, 0.6, , 10, 0.15912969410419464, nan
382, 0.6, , 10, 0.1574232131242752, nan
383, 0.6, , 10, 0.17107509076595306, nan
384, 0.6, , 10, 0.1749146729707718, nan
385, 0.6, , 10, 0.17363481223583221, nan
386, 0.6, , 10, 0.1655290126800537, nan
387, 0.6, , 10, 0.1625426560640335, nan
388, 0.6, , 10, 0.1595563143491745, nan
389, 0.6, , 10, 0.164675772190094, nan
390, 0.6, , 10, 0.164675772190094, nan
391, 0.4, , 10, 0.1595563143491745, 0.030717262737580128
392, 0.4, , 10, 0.1595563143491745, 0.030717227544393964
393, 0.4, , 10, 0.1625426560640335, nan
394, 0.4, , 10, 0.1625426560640335, nan
